Date;Close;Volume;Market Cap
2021-01-14;88,01;135172983;745485878
2021-01-15;83,52;137460243;707445467
2021-01-16;103,25;203838685;874507577
2021-01-17;102,57;181633031;868762051
2021-01-18;109,29;215450896;925677279
2021-01-19;101,92;122241405;863237158
2021-01-20;106,07;144917996;898453139
2021-01-21;93,14;138573899;788939789
2021-01-22;104,01;141575449;880933668
2021-01-23;107,50;114395507;910548096
2021-01-24;104,08;101870538;881540851
2021-01-25;99,19;100635425;840115639
2021-01-26;101,84;95652160;862560778
2021-01-27;95,45;91251294;808509542
2021-01-28;114,36;136034286;968615781
2021-01-29;106,80;125261879;904621420
2021-01-30;101,35;98402292;858467256
2021-01-31;98,19;88744523;831686760
2021-02-01;100,82;90168755;853977809
2021-02-02;105,49;112509680;893541735
2021-02-03;119,87;166426113;1015325075
2021-02-04;115,71;152375198;980037790
2021-02-05;121,05;148929983;1025265139
2021-02-06;112,72;125429097;954774077
2021-02-07;115,06;127442040;974594185
2021-02-08;134,71;180361537;1141008618
2021-02-09;130,79;154415600;1107806252
2021-02-10;129,14;145817220;1093837069
2021-02-11;142,74;177306647;1209045512
2021-02-12;154,04;172112867;1304743846
2021-02-13;161,79;207200079;1370407210
2021-02-14;159,02;162624888;1346904835
2021-02-15;190,56;530038904;1614055979
2021-02-16;208,56;357177987;1766532425
2021-02-17;240,80;384908854;2039600600
2021-02-18;224,23;207661625;1899213680
2021-02-19;225,36;283640032;1908800760
2021-02-20;224,40;346913410;1900660547
2021-02-21;224,49;176545093;1901487803
2021-02-22;273,07;714143082;2312923834
2021-02-23;238,85;635114939;2023058727
2021-02-24;243,12;331968594;2059234096
2021-02-25;224,82;252982993;1904289155
2021-02-26;216,16;274768840;1830910827
2021-02-27;228,11;195555871;1932091210
2021-02-28;212,51;245183911;1799949459
2021-03-01;228,16;195565107;1932521306
2021-03-02;241,05;199030895;2041758679
2021-03-03;245,40;191104922;2078534513
2021-03-04;234,95;174332089;1990061966
2021-03-05;228,08;178831167;1931852669
2021-03-06;229,30;133250417;1942177805
2021-03-07;234,25;125296144;1984096372
2021-03-08;243,34;146530445;2061081783
2021-03-09;288,79;287703611;2446073762
2021-03-10;304,29;354601908;2577383469
2021-03-11;328,81;300381895;2785087708
2021-03-12;315,23;243734278;2670001666
2021-03-13;313,80;204050490;2657957692
2021-03-14;301,54;158412788;2554049632
2021-03-15;310,92;264675336;2633484294
2021-03-16;318,35;259154416;2696425235
2021-03-17;346,85;233451566;2937887410
2021-03-18;368,17;424010204;3118403775
2021-03-19;384,80;365540001;3259300173
2021-03-20;390,36;247909575;3306369194
2021-03-21;400,34;277589958;3390886751
2021-03-22;438,80;413401448;3716639206
2021-03-23;423,20;353207558;3584535668
2021-03-24;425,02;474884494;3599926689
2021-03-25;412,70;566877084;3495614164
2021-03-26;454,21;357720839;3847221207
2021-03-27;471,90;556553805;3997053694
2021-03-28;512,81;417615416;4343575151
2021-03-29;547,91;574419650;4640869648
2021-03-30;540,61;398014020;4579032807
2021-03-31;497,46;549943943;4213546132
2021-04-01;463,96;632537504;3929797658
2021-04-02;450,41;544035366;3814988555
2021-04-03;439,74;508698404;3724632026
2021-04-04;448,68;289053107;3800380670
2021-04-05;462,15;347626035;3914492392
2021-04-06;440,77;359950677;3733324539
2021-04-07;427,37;499825272;3619886703
2021-04-08;461,07;346458292;3905272484
2021-04-09;452,03;233204755;3828752379
2021-04-10;448,44;230141713;3798319550
2021-04-11;439,37;180533932;3721533161
2021-04-12;422,40;292752798;3577808211
2021-04-13;432,00;238619448;3659094280
2021-04-14;456,00;445442723;3862381673
2021-04-15;476,59;313815879;4036803380
2021-04-16;448,55;306300561;3799270542
2021-04-17;461,37;289103368;3907834002
2021-04-18;406,45;425176120;3442690217
2021-04-19;370,24;277253108;3135953837
2021-04-20;382,54;416580556;3240170106
2021-04-21;350,84;225805773;2971626689
2021-04-22;349,84;275240061;2963164409
2021-04-23;335,86;377864714;2844782331
2021-04-24;303,04;154034353;2566793169
2021-04-25;317,55;159654802;2689705035
2021-04-26;395,34;308825102;3348610016
2021-04-27;396,67;250138421;3359804816
2021-04-28;394,32;220958511;3339946058
2021-04-29;385,48;194331476;3265074448
2021-04-30;407,23;257712298;3449311543
2021-05-01;420,82;189889839;3564403929
2021-05-02;415,26;247707108;3517285030
2021-05-03;424,24;229827821;3593329606
2021-05-04;389,69;306656907;3300712142
2021-05-05;427,84;214436109;3623886579
2021-05-06;446,35;308924741;3780623940
2021-05-07;432,16;267376347;3660404474
2021-05-08;434,87;235364480;3683429581
2021-05-09;450,94;205192319;3819482875
2021-05-10;411,02;253908869;3481346495
2021-05-11;440,00;214026609;3726846296
2021-05-12;447,94;721338145;3794090892
2021-05-13;528,94;1532424877;4480136045
2021-05-14;594,44;773333899;5034967197
2021-05-15;545,20;671054546;4617894675
2021-05-16;543,57;600836921;4604078663
2021-05-17;575,25;838801608;4872414105
2021-05-18;592,69;612715250;5020136880
2021-05-19;345,84;936636657;2929278896
2021-05-20;389,61;809292172;3300013847
2021-05-21;337,73;658059266;2860644253
2021-05-22;313,81;329304086;2658005053
2021-05-23;262,97;479322245;2227362522
2021-05-24;347,82;454837323;2946029549
2021-05-25;320,94;463263172;2718364532
2021-05-26;342,94;346415976;2904740003
2021-05-27;313,80;240057717;2657916972
2021-05-28;287,99;321899169;2439293246
2021-05-29;297,74;222201699;2521916816
2021-05-30;310,94;253800920;2633709283
2021-05-31;371,39;327086626;3145739237
2021-06-01;368,19;314444602;3118590608
2021-06-02;446,80;527617671;3784419227
2021-06-03;462,18;457725986;3914725022
2021-06-04;417,53;588947038;3536523019
2021-06-05;403,80;356014933;3420220503
2021-06-06;419,20;204303703;3550685446
2021-06-07;378,35;328748105;3204679283
2021-06-08;415,45;685011857;3518892772
2021-06-09;511,31;758072814;4330814927
2021-06-10;473,07;812977588;4006925921
2021-06-11;414,63;470802212;3511969336
2021-06-12;398,00;416766990;3371065932
2021-06-13;434,72;361546923;3682100997
2021-06-14;432,01;373035494;3659201976
2021-06-15;422,97;393003329;3582634433
2021-06-16;365,15;349960490;3092882116
2021-06-17;347,68;228204695;2944849504
2021-06-18;313,34;273791466;2654058781
2021-06-19;302,34;187224303;2560833978
2021-06-20;301,17;261499960;2550939366
2021-06-21;211,80;358714775;1793979990
2021-06-22;181,31;463893273;1535719051
2021-06-23;206,14;373094664;1746025704
2021-06-24;205,32;227120320;1739079018
2021-06-25;175,49;222526960;1486433957
2021-06-26;172,92;200516115;1464668810
2021-06-27;177,92;154000141;1506970496
2021-06-28;218,00;393867155;1846474628
2021-06-29;212,31;372377820;1798305863
2021-06-30;214,79;314552299;1819281759
2021-07-01;200,28;200965417;1696386579
2021-07-02;205,34;146536424;1739243673
2021-07-03;206,38;134490818;1748034881
2021-07-04;210,12;150292468;1779746380
2021-07-05;198,61;138848240;1682235646
2021-07-06;224,83;197821005;1904358836
2021-07-07;236,69;339353188;2004767775
2021-07-08;213,24;217217897;1806173646
2021-07-09;212,50;131458762;1799897307
2021-07-10;207,69;100772971;1759148063
2021-07-11;210,51;92602742;1783050882
2021-07-12;201,09;119501029;1703269950
2021-07-13;192,22;95964439;1628159650
2021-07-14;187,53;117765321;1588363021
2021-07-15;201,26;199797535;1704705540
2021-07-16;180,88;125198441;1532073195
2021-07-17;177,97;106082068;1507427100
2021-07-18;181,55;86333098;1537709567
2021-07-19;163,17;104910461;1382050246
2021-07-20;148,85;131771196;1260737496
2021-07-21;173,62;155965000;1470561945
2021-07-22;175,57;128342276;1487054420
2021-07-23;178,24;127190173;1509672748
2021-07-24;186,38;139332102;1578656801
2021-07-25;184,32;133167399;1561181850
2021-07-26;185,27;222542780;1569258949
2021-07-27;185,55;134438347;1571657703
2021-07-28;187,70;117622014;1589843084
2021-07-29;189,48;113940772;1604956059
2021-07-30;195,18;123379515;1653197974
2021-07-31;198,22;134361273;1678982935
2021-08-01;206,95;253317914;1752893760
2021-08-02;205,36;125553846;1739383853
2021-08-03;200,86;116575721;1701265147
2021-08-04;214,87;123182125;1819930839
2021-08-05;215,93;131863892;1828930302
2021-08-06;227,07;193237813;1923268765
2021-08-07;234,70;203038456;1987951545
2021-08-08;215,67;155031942;1826787161
2021-08-09;222,01;172875432;1880441093
2021-08-10;241,31;274813386;2043951902
2021-08-11;268,48;383355003;2274066580
2021-08-12;261,03;256125513;2210927921
2021-08-13;280,99;220420908;2380005799
2021-08-14;273,19;192309209;2313980273
2021-08-15;274,19;168933959;2322445964
2021-08-16;301,52;417291348;2553936739
2021-08-17;277,38;352141877;2349404912
2021-08-18;282,84;298977540;2395704845
2021-08-19;327,65;466679850;2775247842
2021-08-20;345,97;369793906;2930419776
2021-08-21;328,63;228329508;2783490337
2021-08-22;331,40;200429009;2806985882
2021-08-23;328,66;207604463;2783744634
2021-08-24;296,04;240238256;2507488742
2021-08-25;302,95;190377704;2565999416
2021-08-26;277,81;217926910;2353113568
2021-08-27;305,90;300380468;2591040568
2021-08-28;304,90;191042048;2582526440
2021-08-29;297,34;310288902;2518509677
2021-08-30;297,46;406802103;2519513178
2021-08-31;394,28;1051109367;3339571374
2021-09-01;387,04;621928527;3278225394
2021-09-02;402,99;397040825;3413330829
2021-09-03;406,09;356331781;3439582511
2021-09-04;397,83;224788929;3369698286
2021-09-05;402,31;213857118;3407635975
2021-09-06;394,55;256257392;3341848351
2021-09-07;329,26;488688806;2788860273
2021-09-08;339,59;358895062;2876336456
2021-09-09;386,80;356639913;3276268102
2021-09-10;385,14;555281753;3262199969
2021-09-11;418,59;338703676;3545526768
2021-09-12;435,15;531497633;3685792426
2021-09-13;404,76;393764852;3428364530
2021-09-14;417,16;264731492;3533359693
2021-09-15;429,15;202687300;3634921482
2021-09-16;409,47;241245876;3468259600
2021-09-17;389,29;172236083;3297349823
2021-09-18;418,61;177124917;3545638344
2021-09-19;401,14;140325029;3397669914
2021-09-20;328,96;264873766;2786288985
2021-09-21;305,60;229475476;2588494367
2021-09-22;348,81;231559184;2954447270
2021-09-23;358,68;154499984;3038016854
2021-09-24;332,77;239745735;2818570468
2021-09-25;327,76;117554396;2776127882
2021-09-26;323,96;149685595;2743933507
2021-09-27;315,69;150585890;2673920225
2021-09-28;318,34;221793182;2696396128
2021-09-29;323,18;156264279;2737400130
2021-09-30;331,24;152088572;2805630134
2021-10-01;348,64;165865424;2952974205
2021-10-02;353,84;120829522;2997068455
2021-10-03;345,93;108967035;2930086062
2021-10-04;338,76;119365717;2869324599
2021-10-05;337,18;113708645;2855906227
2021-10-06;334,15;135657866;2830297788
2021-10-07;354,62;186201061;3003676911
2021-10-08;343,77;113820966;2911783697
2021-10-09;352,96;110169414;2989629726
2021-10-10;335,82;160119407;2844446703
2021-10-11;330,59;99457636;2800156726
2021-10-12;323,51;116513061;2740150916
2021-10-13;366,91;219163605;3107729297
2021-10-14;349,70;187341223;2961993685
2021-10-15;348,11;192916739;2948531560
2021-10-16;339,86;108059933;2878629364
2021-10-17;351,07;121188031;2973628698
2021-10-18;362,60;149587747;3071275664
2021-10-19;380,32;173591850;3221350855
2021-10-20;377,88;135305908;3200712748
2021-10-21;368,44;157134704;3120683584
2021-10-22;374,35;145368809;3170782872
2021-10-23;382,32;111314722;3238319779
2021-10-24;399,98;183168426;3387828801
2021-10-25;402,18;163274857;3406463846
2021-10-26;390,61;139890159;3308511580
2021-10-27;356,14;181579193;3016561528
2021-10-28;365,42;152927650;3095153588
2021-10-29;365,24;118380882;3093650010
2021-10-30;371,77;108889654;3148933815
2021-10-31;369,09;112862075;3126230872
2021-11-01;409,76;214825095;3470683789
2021-11-02;443,26;319244667;3754472175
2021-11-03;453,43;192187940;3840617975
2021-11-04;441,23;151637198;3737230420
2021-11-05;451,16;155342727;3821332287
2021-11-06;446,58;146692761;3782535757
2021-11-07;509,62;220666224;4316545921
2021-11-08;482,24;197707765;4084646088
2021-11-09;452,18;162362825;3830011570
2021-11-10;428,95;214804164;3633215269
2021-11-11;442,14;158236209;3745007828
2021-11-12;423,30;127318843;3585385105
2021-11-13;429,68;98843770;3639437362
2021-11-14;434,38;85499892;3679213840
2021-11-15;408,95;112358597;3463819310
2021-11-16;366,97;180460939;3108281163
2021-11-17;367,88;124736711;3115947961
2021-11-18;338,32;125202812;2865642431
2021-11-19;354,74;122099434;3004697622
2021-11-20;366,43;100047288;3103706254
2021-11-21;366,03;86177090;3100280502
2021-11-22;337,55;116324333;2859073685
2021-11-23;343,30;128978671;2907764323
2021-11-24;337,88;126265086;2861902781
2021-11-25;331,82;107536598;2810550509
2021-11-26;312,68;144767587;2648390816
2021-11-27;334,49;111421657;2833166969
2021-11-28;351,33;163989250;2975827528
2021-11-29;367,30;127172652;3111098643
2021-11-30;393,53;184603198;3333219686
2021-12-01;392,38;138360923;3323517507
2021-12-02;365,19;86629597;3093176650
2021-12-03;345,82;129571651;2929104081
2021-12-04;302,70;204739497;2563875547
2021-12-05;295,69;109398074;2504549472
2021-12-06;288,95;116951336;2447441440
2021-12-07;296,58;114683014;2512052300
2021-12-08;305,87;101464584;2590758278
2021-12-09;287,39;75481255;2434244688
2021-12-10;282,20;105489689;2390297513
2021-12-11;295,93;67777792;2506516941
2021-12-12;304,39;63272086;2578246111
2021-12-13;273,28;80316057;2314698011
2021-12-14;272,16;73521610;2305229601
2021-12-15;288,84;65642469;2446503221
2021-12-16;280,41;57924077;2375077735
2021-12-17;277,23;57589201;2348206261
2021-12-18;279,81;45421448;2370004502
2021-12-19;274,45;39952866;2324620461
2021-12-20;264,13;51450866;2237196979
2021-12-21;266,74;56399820;2259353693
2021-12-22;273,23;72594022;2314304808
2021-12-23;290,84;78374419;2463442602
2021-12-24;289,13;91875109;2448963971
2021-12-25;292,80;51252031;2480079485
2021-12-26;323,42;111491275;2739395766
2021-12-27;321,85;162353200;2726119180
2021-12-28;295,15;164546882;2499920514
2021-12-29;283,51;91460755;2401336799
2021-12-30;280,97;67907528;2379829178
2021-12-31;277,55;73485404;2350897986
2022-01-01;288,58;53164171;2444302130
2022-01-02;295,78;61861810;2505308966
2022-01-03;289,60;71775291;2452953169
2022-01-04;296,29;105942148;2509596824
2022-01-05;267,88;116604222;2269000774
2022-01-06;269,71;78891164;2284479851
2022-01-07;250,18;84185481;2119045168
2022-01-08;240,25;92660330;2034908173
2022-01-09;246,72;54203228;2089772556
2022-01-10;241,71;69532768;2047283651
2022-01-11;260,53;81197707;2206682160
2022-01-12;275,55;109902490;2333896089
2022-01-13;266,00;79447959;2253061870
2022-01-14;281,36;89626225;2383157522
2022-01-15;288,92;63203825;2447216956
2022-01-16;277,58;80726777;2351130611
2022-01-17;259,13;60859102;2194880595
2022-01-18;253,42;56098507;2146513064
2022-01-19;243,89;50118534;2065758988
2022-01-20;239,16;52063583;2025749403
2022-01-21;213,71;92064131;1810164405
2022-01-22;189,67;102745297;1606482209
2022-01-23;191,27;70539934;1620080726
2022-01-24;174,56;101231684;1478576922
2022-01-25;173,75;67755341;1471692571
2022-01-26;165,57;82907218;1402419133
2022-01-27;164,42;64989656;1392613400
2022-01-28;168,98;47864512;1431307223
2022-01-29;171,07;36668325;1448938946
2022-01-30;163,13;38609657;1381696686
2022-01-31;159,88;60022261;1354214621
2022-02-01;170,78;57160596;1446561071
2022-02-02;162,07;66796652;1372729367
2022-02-03;162,45;45676175;1375934144
2022-02-04;180,25;79990587;1526744143
2022-02-05;185,00;46286133;1566929999
2022-02-06;195,82;53041221;1658585516
2022-02-07;198,20;65606549;1678774526
2022-02-08;192,41;65053016;1629726914
2022-02-09;191,99;56792186;1626181051
2022-02-10;179,26;70511440;1518381214
2022-02-11;164,63;54146191;1394457752
2022-02-12;166,50;39712766;1410281484
2022-02-13;163,65;30571452;1386155106
2022-02-14;167,24;31137225;1416512081
2022-02-15;176,12;33743514;1491743965
2022-02-16;166,99;57245687;1414401843
2022-02-17;155,15;64845032;1314165425
2022-02-18;149,87;47177660;1269373982
2022-02-19;151,26;27588599;1281170252
2022-02-20;139,03;41656771;1177595917
2022-02-21;125,92;67056657;1066527087
2022-02-22;129,89;51972801;1100157573
2022-02-23;123,52;56249704;1046194492
2022-02-24;117,83;97099799;998025172
2022-02-25;124,70;53840333;1056212468
2022-02-26;124,81;49521361;1057153915
2022-02-27;117,60;45156760;996078288
2022-02-28;129,97;45979483;1100857752
2022-03-01;138,59;98645988;1173876765
2022-03-02;138,27;63420135;1171121487
2022-03-03;132,01;53056399;1118168990
2022-03-04;120,63;44487792;1021758924
2022-03-05;122,67;29544225;1039027207
2022-03-06;119,72;32484754;1013999156
2022-03-07;120,71;54535218;1022427302
2022-03-08;122,27;50669444;1035605540
2022-03-09;135,02;46174487;1143674845
2022-03-10;126,40;55639648;1070646744
2022-03-11;124,08;49599787;1050955866
2022-03-12;123,88;30924046;1049294162
2022-03-13;117,67;29365392;996716941
2022-03-14;120,31;30153593;1019009038
2022-03-15;125,43;59248460;1062398583
2022-03-16;130,59;83088518;1106101816
2022-03-17;133,26;75986205;1128748991
2022-03-18;148,63;108771892;1258883636
2022-03-19;146,95;88327663;1244660525
2022-03-20;152,66;100965398;1293033158
2022-03-21;155,10;133005397;1313700308
2022-03-22;158,16;74855825;1339615426
2022-03-23;162,11;97018041;1373079962
2022-03-24;162,81;91017168;1379000278
2022-03-25;166,42;70279646;1409564115
2022-03-26;164,20;66768160;1390782707
2022-03-27;174,13;63112141;1474860945
2022-03-28;168,67;116856868;1428645704
2022-03-29;184,05;118634427;1558937066
2022-03-30;188,33;126492970;1595209299
2022-03-31;188,11;149829874;1593341341
2022-04-01;189,64;116073127;1606260667
2022-04-02;201,16;130805401;1703806709
2022-04-03;201,56;85920220;1707202236
2022-04-04;188,63;95432128;1597711986
2022-04-05;179,90;72879888;1523789491
2022-04-06;173,69;104819116;1471168449
2022-04-07;181,56;103620825;1537797329
2022-04-08;172,21;86843106;1458614657
2022-04-09;178,52;59300417;1512095715
2022-04-10;170,73;50570292;1446079658
2022-04-11;152,45;80091787;1291227937
2022-04-12;153,87;64587924;1303327227
2022-04-13;159,56;76533457;1351508904
2022-04-14;161,14;126287699;1364851575
2022-04-15;166,07;97852878;1406639827
2022-04-16;174,23;108385882;1475735788
2022-04-17;169,26;70212208;1433642760
2022-04-18;167,23;83010679;1416414341
2022-04-19;176,52;88377947;1495182310
2022-04-20;180,37;137694340;1527787760
2022-04-21;168,73;110492165;1429124393
2022-04-22;164,72;95834629;1395209992
2022-04-23;162,48;81333882;1376208411
2022-04-24;159,47;67654421;1350727856
2022-04-25;164,20;101089512;1390818427
2022-04-26;154,91;106278112;1312097778
2022-04-27;158,03;99131974;1338569591
2022-04-28;157,80;84074356;1336556506
2022-04-29;145,31;91347292;1230791010
2022-04-30;131,68;87507195;1115322911
2022-05-01;132,95;95201989;1126122505
2022-05-02;130,88;77643661;1108532394
2022-05-03;127,56;72619802;1080422473
2022-05-04;140,32;96433678;1188535904
2022-05-05;127,57;105365223;1080490218
2022-05-06;126,42;107434177;1070822444
2022-05-07;117,95;82166829;999029650
2022-05-08;111,84;81164162;947295846
2022-05-09;95,29;137659395;807147027
2022-05-10;93,23;160006020;789633093
2022-05-11;72,96;191643025;618012581
2022-05-12;69,19;129888626;586038939
2022-05-13;73,92;74197461;626103853
2022-05-14;74,47;74070047;630748063
2022-05-15;79,83;112830523;676177068
2022-05-16;73,46;130654451;622247236
2022-05-17;82,14;117451443;695739964
2022-05-18;76,05;93714233;644165872
2022-05-19;80,56;93661612;682320704
2022-05-20;75,38;62960732;638452097
2022-05-21;80,04;65884173;677907344
2022-05-22;80,45;60410767;681449060
2022-05-23;82,56;98672414;699294257
2022-05-24;81,76;86972565;692490561
2022-05-25;79,24;86088743;671130371
2022-05-26;69,76;98965889;590847099
2022-05-27;66,45;104043291;562861753
