Date;Close;Volume;Market Cap
2021-01-08;142,53;1385625368;2538162209
2021-01-09;147,57;1324637229;2627963914
2021-01-10;185,14;2265991619;3297266767
2021-01-11;158,58;2721315081;2824429784
2021-01-12;157,78;1801964025;2810262062
2021-01-13;171,8;1454995575;3060208480
2021-01-14;163,11;1882208443;2905575686
2021-01-15;157,38;1453280078;2803621048
2021-01-16;155,94;1055855028;2778101190
2021-01-17;159,58;1232527498;2843108154
2021-01-18;156,96;1245369745;2796449209
2021-01-19;157,54;1413206282;2807043668
2021-01-20;153,03;1186398868;2726689480
2021-01-21;130,19;1459459068;2319889779
2021-01-22;135,7;1457964054;2418229043
2021-01-23;138,21;1212584945;2462996377
2021-01-24;137,47;1287049711;2449982301
2021-01-25;137,2;981919977;2445225277
2021-01-26;138,11;984356371;2461672132
2021-01-27;126,02;936623910;2246159998
2021-01-28;136,01;1094419239;2424360850
2021-01-29;140,47;875293617;2503956155
2021-01-30;139,47;1034542155;2486410225
2021-01-31;138,06;975323838;2461328839
2021-02-01;143,74;988331548;2562614383
2021-02-02;151,55;1143502712;2702019351
2021-02-03;154,97;1008948639;2763118673
2021-02-04;148,59;990560200;2649473359
2021-02-05;155,28;1021414058;2768905600
2021-02-06;152,59;852533093;2721208026
2021-02-07;150,74;804302298;2688287239
2021-02-08;162,75;933249680;2902500336
2021-02-09;169,63;1266909007;3025455868
2021-02-10;175,72;1353006269;3134157699
2021-02-11;190,38;1371489332;3395775498
2021-02-12;201,41;1922969024;3592761815
2021-02-13;240,56;2507166376;4291285138
2021-02-14;230,7;1882616238;4115608587
2021-02-15;227,51;2055578928;4058933527
2021-02-16;221,28;1907158941;3947946755
2021-02-17;271;2434163823;4835143531
2021-02-18;262,19;897054224;4678257730
2021-02-19;283,48;992126854;5058390844
2021-02-20;256,04;991879040;4568994496
2021-02-21;247,65;858148416;4419424765
2021-02-22;225,03;999802849;4015891714
2021-02-23;219,53;1161680698;3917992796
2021-02-24;205,75;861035404;3672199348
2021-02-25;197,55;628245394;3525999682
2021-02-26;204,1;750516133;3643190561
2021-02-27;209,31;680010896;3736292191
2021-02-28;217,99;887720265;3891382923
2021-03-01;230,23;646909763;4110001598
2021-03-02;220,96;638715293;3944690436
2021-03-03;219,83;693978910;3924699683
2021-03-04;217,37;703916059;3881093649
2021-03-05;206,36;606923264;3684695493
2021-03-06;204,83;631648717;3657504883
2021-03-07;208,66;553596151;3725987658
2021-03-08;221,01;670914775;3946685588
2021-03-09;225,25;580254645;4022723705
2021-03-10;220,66;581568999;3940882502
2021-03-11;221,27;493136434;3951982502
2021-03-12;223,36;494597092;3989494073
2021-03-13;238,47;571389163;4259415940
2021-03-14;233,18;610191652;4165165872
2021-03-15;222,29;700492723;3970776047
2021-03-16;229,44;537410059;4098709391
2021-03-17;236,02;554826263;4216531213
2021-03-18;231,33;495146902;4132873978
2021-03-19;232,82;462247967;4159649653
2021-03-20;235,63;452804822;4210028879
2021-03-21;233,21;534299989;4167004140
2021-03-22;219,79;555009867;3927217501
2021-03-23;218,82;626403251;3910039694
2021-03-24;211,71;633189682;3782914472
2021-03-25;213,79;530304578;3820709579
2021-03-26;222,51;418168581;3976665233
2021-03-27;224,51;437526797;4012608118
2021-03-28;233,97;561911793;4181967798
2021-03-29;234,81;537098413;4197013046
2021-03-30;245,47;530500223;4387842879
2021-03-31;246,15;860549600;4400197293
2021-04-01;252,5;614730542;4513829224
2021-04-02;260,85;632524815;4663391765
2021-04-03;260,89;528312209;4664263493
2021-04-04;261,99;602319017;4684165062
2021-04-05;263,92;488580114;4718921798
2021-04-06;271,04;575073239;4846443757
2021-04-07;257,74;737672836;4608831940
2021-04-08;270;540134380;4828141026
2021-04-09;273,84;554909467;4896907345
2021-04-10;292,87;657263547;5237178627
2021-04-11;327,32;747027382;5853259799
2021-04-12;315,54;855161646;5642635465
2021-04-13;327,22;690349553;5851478426
2021-04-14;321,66;591323578;5753505300
2021-04-15;344,24;650241197;6157724024
2021-04-16;341,74;737981251;6113206362
2021-04-17;367,5;888937212;6574267075
2021-04-18;337,79;1064304406;6042975684
2021-04-19;355,63;1052097012;6362550618
2021-04-20;401,21;1801691135;7178215793
2021-04-21;379,78;1359514795;6795144340
2021-04-22;348,04;866564263;6227494424
2021-04-23;354,88;1057183278;6350200675
2021-04-24;380,51;808797431;6809114986
2021-04-25;355,37;725353196;6359467713
2021-04-26;402,41;717950425;7201542199
2021-04-27;402,77;602102807;7208203965
2021-04-28;414,48;916274319;7418188194
2021-04-29;407,36;576292236;7291059895
2021-04-30;421,89;562822279;7551464215
2021-05-01;426,28;549094538;7630309058
2021-05-02;405,13;411111121;7252043600
2021-05-03;411,84;528755188;7372495417
2021-05-04;380,21;593924461;6806477963
2021-05-05;417,21;547385085;7469221923
2021-05-06;422,52;709715623;7564583826
2021-05-07;457,15;1783650459;8184863890
2021-05-08;475,47;824972215;8513369000
2021-05-09;483,58;598455194;8658968282
2021-05-10;441,64;666267539;7908210521
2021-05-11;453,53;610337288;8121515756
2021-05-12;392,38;640553003;7026798630
2021-05-13;402,36;624563561;7205723400
2021-05-14;412,54;422174265;7388374633
2021-05-15;382,4;674489822;6848862149
2021-05-16;390,91;474889086;7001673396
2021-05-17;339,88;479550383;6087872454
2021-05-18;341,26;347828077;6112826699
2021-05-19;200,03;745701764;3583120714
2021-05-20;282,42;872530333;5059314522
2021-05-21;256,77;1171333242;4599871744
2021-05-22;231,61;663712170;4149442880
2021-05-23;227,93;715346434;4083602729
2021-05-24;255,37;470362123;4575375274
2021-05-25;247,11;429822335;4427655081
2021-05-26;268,58;366226752;4812465145
2021-05-27;250,67;320841925;4491752861
2021-05-28;262,82;483258612;4709674586
2021-05-29;242,68;648796097;4349017669
2021-05-30;262,33;314970461;4701326849
2021-05-31;272,92;282750686;4891237071
2021-06-01;265,77;303059899;4763372572
2021-06-02;294,09;301842321;5271114585
2021-06-03;308,19;366249438;5523988306
2021-06-04;287,46;403964500;5152714905
2021-06-05;264,31;338579839;4737851633
2021-06-06;272,59;231751973;4886587762
2021-06-07;248,93;262686065;4462610308
2021-06-08;254,88;365399076;4569315821
2021-06-09;274,33;370823882;4918300733
2021-06-10;255,36;314981209;4578286993
2021-06-11;242,98;241920364;4356596918
2021-06-12;242,96;191158127;4356400394
2021-06-13;261,19;172816271;4683523648
2021-06-14;269,94;187535189;4840309976
2021-06-15;279,5;248416884;5011983132
2021-06-16;262,22;222847776;4702437567
2021-06-17;277,11;194978104;4969674076
2021-06-18;264,84;277892540;4749906434
2021-06-19;270,52;264783505;4851898619
2021-06-20;264,6;223987999;4745907984
2021-06-21;203,36;342681698;3647665508
2021-06-22;201,53;394323770;3614966664
2021-06-23;212,46;308473089;3811174066
2021-06-24;225,07;245999721;4037476652
2021-06-25;196,5;299077901;3525194906
2021-06-26;202,78;215319243;3637881836
2021-06-27;211,2;152877054;3789115209
2021-06-28;212,45;190542502;3811679248
2021-06-29;217,14;234371957;3896090940
2021-06-30;222,27;209426116;3988194095
2021-07-01;206,56;199614267;3706528205
2021-07-02;211,35;151943393;3792466117
2021-07-03;214,75;136414130;3853767943
2021-07-04;219,84;169785754;3945232253
2021-07-05;214,46;170985179;3848898451
2021-07-06;222,14;167861959;3986737880
2021-07-07;214,85;187227277;3856110990
2021-07-08;205,44;170804024;3687379537
2021-07-09;212,75;157902082;3818650073
2021-07-10;209,56;154908655;3761530073
2021-07-11;211,52;166484861;3796933687
2021-07-12;206,81;158179950;3712548780
2021-07-13;203,55;148404994;3654096305
2021-07-14;203,25;145000394;3648792732
2021-07-15;196,2;178754461;3522428049
2021-07-16;193,13;145661937;3467380883
2021-07-17;197,61;137086509;3548051469
2021-07-18;199,52;134221629;3582451482
2021-07-19;188,8;161139172;3390012253
2021-07-20;183,1;188384881;3287811225
2021-07-21;196,41;182110751;3527012829
2021-07-22;197,63;140729299;3549066555
2021-07-23;203,56;124299183;3655731965
2021-07-24;208,66;137182375;3747476333
2021-07-25;213,49;147190704;3834241780
2021-07-26;218,51;287305467;3924624449
2021-07-27;226,1;218701213;4061055461
2021-07-28;234,8;212216608;4217414257
2021-07-29;241,23;189494044;4333123479
2021-07-30;242,8;203635494;4361468115
2021-07-31;240,17;208721836;4314421492
2021-08-01;236,23;196766251;4243833052
2021-08-02;233,07;183571683;4187141800
2021-08-03;225,2;181967424;4045869297
2021-08-04;244,97;217332184;4401263016
2021-08-05;252,86;245048086;4543253747
2021-08-06;263,04;260143244;4726236998
2021-08-07;270,98;233040691;4869129158
2021-08-08;256,85;227195719;4615475192
2021-08-09;270,19;228186214;4855241722
2021-08-10;266,17;228553925;4783279492
2021-08-11;268,57;241730740;4826530321
2021-08-12;257,1;236282587;4620528451
2021-08-13;273,07;227228996;4907709964
2021-08-14;271,29;197636594;4875880616
2021-08-15;272,24;193048536;4893149364
2021-08-16;267,87;227863349;4814875038
2021-08-17;256,27;207709212;4606533349
2021-08-18;253,5;203452807;4556801405
2021-08-19;264,09;193471982;4747342499
2021-08-20;281,94;216310555;5068545107
2021-08-21;288,17;210367761;5180666852
2021-08-22;305,61;248292920;5494323768
2021-08-23;318,32;330390588;5723162891
2021-08-24;307,54;324926843;5529509419
2021-08-25;313,52;305885601;5637258138
2021-08-26;291,98;268875500;5250110303
2021-08-27;315;248871483;5664216444
2021-08-28;300,23;183815434;5398780342
2021-08-29;291,57;231037558;5243303559
2021-08-30;282,03;240246571;5071818961
2021-08-31;286,19;200519263;5146857315
2021-09-01;303,3;238671149;5454823407
2021-09-02;302,76;222441339;5445300950
2021-09-03;303,79;228729580;5463910398
2021-09-04;305,35;193629163;5492332108
2021-09-05;315,2;248288144;5669537571
2021-09-06;314,77;284693798;5662105497
2021-09-07;262,17;470787907;4716102170
2021-09-08;256,75;357775024;4618711009
2021-09-09;261,43;267345989;4703107175
2021-09-10;248,88;220571901;4477536585
2021-09-11;249,76;151933700;4493544670
2021-09-12;256,32;177933859;4611710011
2021-09-13;262,97;368079864;4731476977
2021-09-14;268,75;319973872;4835666299
2021-09-15;269,33;231866380;4846262003
2021-09-16;263,92;216554161;4749085105
2021-09-17;262,47;171606452;4723034370
2021-09-18;271,69;163931480;4889156178
2021-09-19;259,93;185050652;4677645766
2021-09-20;231,29;331425683;4162520314
2021-09-21;217,68;247580022;3917579481
2021-09-22;245,28;227247812;4414493723
2021-09-23;249,05;192441519;4482476280
2021-09-24;233,79;252305869;4208057110
2021-09-25;235,92;202740884;4246520294
2021-09-26;234,11;244160461;4214059861
2021-09-27;234,73;221243683;4225352360
2021-09-28;229,6;225342820;4133165754
2021-09-29;234,15;193353308;4215186018
2021-09-30;250,82;230758009;4515536762
2021-10-01;257,83;276235800;4641745665
2021-10-02;253,23;201448901;4559161871
2021-10-03;259,01;200304137;4663335659
2021-10-04;264,04;208103132;4754172301
2021-10-05;270,75;241679025;4875120320
2021-10-06;286,57;290102759;5160112003
2021-10-07;277,86;240943637;5003481997
2021-10-08;277,92;200018428;5004682648
2021-10-09;278,25;181184297;5010755080
2021-10-10;270,7;146286900;4875005155
2021-10-11;276,79;209535790;4984795647
2021-10-12;277,16;213602413;4991641952
2021-10-13;274,94;169716936;4951925794
2021-10-14;266,44;162259649;4798865618
2021-10-15;273,7;239118228;4929919987
2021-10-16;268,13;181330395;4829737982
2021-10-17;260,8;161631642;4697863237
2021-10-18;256,53;154975543;4620951108
2021-10-19;254,96;155008232;4592904244
2021-10-20;260,13;189011169;4686018911
2021-10-21;270,48;263793052;4872535991
2021-10-22;266,4;185909828;4798939172
2021-10-23;267,73;125376911;4822879306
2021-10-24;289,77;279386900;5219870915
2021-10-25;286,76;310001978;5165704024
2021-10-26;280;336588996;5044028784
2021-10-27;255,75;350087718;4607078306
2021-10-28;267,52;293750043;4819113074
2021-10-29;268,42;216037165;4835386997
2021-10-30;262,87;173297382;4735428668
2021-10-31;273,71;212582197;4930586920
2021-11-01;271,11;209433059;4883825386
2021-11-02;275,23;178359604;4957946945
2021-11-03;266,2;217247549;4795434007
2021-11-04;260,77;189206819;4697617932
2021-11-05;256,53;221148284;4621223493
2021-11-06;260,17;186483671;4686715943
2021-11-07;267,1;187571059;4811639597
2021-11-08;275,01;284399688;4954014103
2021-11-09;288,62;360356162;5199173503
2021-11-10;267,9;353063230;4825927106
2021-11-11;265,5;289332874;4782779410
2021-11-12;260,28;228685208;4688714592
2021-11-13;271;207041828;4881794206
2021-11-14;275,14;212570992;4956339140
2021-11-15;267,77;211917154;4823669231
2021-11-16;241,26;319630009;4346032458
2021-11-17;241,66;229743440;4353314554
2021-11-18;226,42;244173036;4078744576
2021-11-19;238,85;193439772;4302629571
2021-11-20;247,23;183651814;4458313046
2021-11-21;250,88;148927420;4524201532
2021-11-22;231,94;189430314;4182778423
2021-11-23;236,25;196965118;4260715257
2021-11-24;235,53;195370540;4247635666
2021-11-25;246,84;263792971;4451776151
2021-11-26;226,28;230322839;4081202082
2021-11-27;228,27;169858636;4117193537
2021-11-28;239,05;197104659;4311879479
2021-11-29;235,78;206200396;4253058277
2021-11-30;238,1;266503040;4294896978
2021-12-01;230,86;197370330;4164530802
2021-12-02;239,19;207276368;4314923900
2021-12-03;223,61;216148521;4033864051
2021-12-04;204,63;288521122;3691598782
2021-12-05;201,27;172166313;3631160666
2021-12-06;201,68;184307078;3638705706
2021-12-07;207,47;168591943;3743230586
2021-12-08;209,74;199961044;3784308788
2021-12-09;189,52;174713045;3419542836
2021-12-10;189,89;184760625;3426214085
2021-12-11;198,96;142239855;3589931644
2021-12-12;198,02;139060778;3572860584
2021-12-13;183,97;169057956;3319448089
2021-12-14;181,2;150596677;3270029389
2021-12-15;188,28;145561083;3397892025
2021-12-16;187,19;181169060;3378364410
2021-12-17;181,88;133025326;3282453962
2021-12-18;181,17;115827567;3269867456
2021-12-19;183,85;118792852;3318263961
2021-12-20;188,79;198161788;3407501120
2021-12-21;189,23;166808862;3415671128
2021-12-22;190,67;166257683;3441622095
2021-12-23;209,78;262671260;3786752374
2021-12-24;204,26;149622858;3687158005
2021-12-25;211,22;147180604;3813076701
2021-12-26;217,11;115110962;3919409396
2021-12-27;220,45;259902965;3979880588
2021-12-28;208,8;178488787;3769725674
2021-12-29;214,47;162776998;3872089276
2021-12-30;225,75;228946574;4075865508
2021-12-31;228,82;195595328;4131545841
2022-01-01;250,21;277123156;4517727568
2022-01-02;239,37;205086716;4322225608
2022-01-03;231,55;181602416;4181071758
2022-01-04;222,34;158699220;4015011132
2022-01-05;207,3;167830134;3743460428
2022-01-06;204,04;167583978;3684773660
2022-01-07;194,51;188855914;3512720201
2022-01-08;184,39;159500629;3330011154
2022-01-09;190,57;160397525;3441668450
2022-01-10;182,95;155326169;3304315865
2022-01-11;193;148243963;3485767684
2022-01-12;198,88;128414859;3592232355
2022-01-13;222,55;389788594;4019738417
2022-01-14;229,35;270672381;4142659208
2022-01-15;217,9;128729844;3935975134
2022-01-16;224,07;142051428;4047529526
2022-01-17;215,15;214943426;3886577199
2022-01-18;204,46;173747300;3693484969
2022-01-19;201,71;182623715;3644033983
2022-01-20;188,43;117167229;3404168149
2022-01-21;172,05;212493540;3108300925
2022-01-22;151,73;254534089;2741306765
2022-01-23;156,4;150684447;2825702765
2022-01-24;146,85;207597550;2653234099
2022-01-25;144,73;209941643;2615048440
2022-01-26;148,3;198939510;2679596584
2022-01-27;144,48;157131646;2610693584
2022-01-28;149,02;115462806;2692899746
2022-01-29;153,45;95168638;2772984137
2022-01-30;147,92;105280126;2673086631
2022-01-31;147,37;130730760;2663323725
2022-02-01;146,16;149547599;2641510134
2022-02-02;144,8;127594095;2617005157
2022-02-03;146,64;110870747;2650185205
2022-02-04;165,12;195159073;2984354161
2022-02-05;168,68;148837412;3048811067
2022-02-06;173,53;109060833;3136449108
2022-02-07;184,64;167723670;3337346395
2022-02-08;178,9;170213461;3233766556
2022-02-09;185,63;133724143;3355441562
2022-02-10;179,44;174283284;3243791689
2022-02-11;168,67;150400613;3049119033
2022-02-12;173,77;135367430;3141400962
2022-02-13;174,39;97351829;3152729958
2022-02-14;176,29;111550494;3187198538
2022-02-15;182,37;163290735;3297144192
2022-02-16;179,31;138822596;3241893808
2022-02-17;163,39;150598087;2954073086
2022-02-18;160,14;141126011;2895436081
2022-02-19;161,29;148353177;2916263211
2022-02-20;153,94;123017799;2783445391
2022-02-21;147,97;165522511;2675639214
2022-02-22;150,91;147062685;2728810574
2022-02-23;149,12;103672213;2696607260
2022-02-24;147,03;179849596;2658930271
2022-02-25;153,47;127531340;2775393103
2022-02-26;157,66;109933821;2851283258
2022-02-27;150,73;117546103;2725991442
2022-02-28;170,19;162762449;3078042868
2022-03-01;177,53;150771651;3210949144
2022-03-02;177,71;147182469;3214213722
2022-03-03;172,03;147294442;3111620088
2022-03-04;159,71;186777427;2888874406
2022-03-05;165,77;107034207;2998572471
2022-03-06;159,15;189265780;2878764716
2022-03-07;158,06;135717353;2859250314
2022-03-08;204,85;384399066;3705629401
2022-03-09;188,73;565027360;3414176170
2022-03-10;179,32;294085080;3243961470
2022-03-11;170,67;200314482;3087708370
2022-03-12;185,48;220047645;3355577898
2022-03-13;176,17;242872456;3187316827
2022-03-14;185,66;180820430;3359178349
2022-03-15;183,28;215707665;3316100064
2022-03-16;189,62;249534295;3430916505
2022-03-17;187,82;157799906;3398478044
2022-03-18;195,11;173515416;3530526077
2022-03-19;197,48;206849495;3573384249
2022-03-20;194,6;187426105;3521459571
2022-03-21;191,85;168436976;3471716485
2022-03-22;193,85;152700241;3508094660
2022-03-23;197,39;110609580;3572188476
2022-03-24;203,93;162668371;3690580697
2022-03-25;199,8;141535559;3616049355
2022-03-26;207,19;129813277;3749865273
2022-03-27;215,11;157845715;3893306985
2022-03-28;214,82;170256407;3888118469
2022-03-29;222,01;163673084;4018299150
2022-03-30;221,58;156157155;4010643484
2022-03-31;212,7;148506330;3850064239
2022-04-01;218,31;177054928;3951706831
2022-04-02;212,55;145296260;3847620283
2022-04-03;217,25;117080472;3932652103
2022-04-04;221,95;153401504;4017963160
2022-04-05;222,39;192633448;4026009130
2022-04-06;213,76;211962433;3869868290
2022-04-07;226,47;203548299;4100048781
2022-04-08;217,12;174716235;3930904802
2022-04-09;240,22;340161431;4349253465
2022-04-10;236,04;286608949;4273682526
2022-04-11;225,63;385669610;4085235537
2022-04-12;232,86;526851564;4216247770
2022-04-13;236,91;219447167;4289664922
2022-04-14;229,63;175921002;4158069291
2022-04-15;239,26;173474747;4332571074
2022-04-16;236,29;162814097;4278766446
2022-04-17;241,26;159132419;4369032092
2022-04-18;266,57;424808881;4827439645
2022-04-19;254,11;310742790;4601850774
2022-04-20;266,56;359823531;4827534408
2022-04-21;279,39;515523707;5060017609
2022-04-22;268,14;343046692;4856322529
2022-04-23;267;230336098;4835842062
2022-04-24;252,91;227578795;4580668828
2022-04-25;254,4;283402341;4607885483
2022-04-26;229,23;275295869;4152065075
2022-04-27;229,51;235574090;4157300554
2022-04-28;226,97;203035795;4111392867
2022-04-29;220,69;228539213;3997630847
2022-04-30;214,66;233614573;3888584683
2022-05-01;212,67;211597053;3852563864
2022-05-02;198,67;234496868;3599007316
2022-05-03;207,54;212084119;3759857959
2022-05-04;225,18;218881517;4079542367
2022-05-05;206,62;228652275;3743403687
2022-05-06;217,01;204120727;3931615978
2022-05-07;204,2;215690316;3699769931
2022-05-08;217,24;278903350;3936040064
2022-05-09;175,35;275353337;3177177733
2022-05-10;162,96;300591532;2952675472
2022-05-11;138,75;330581689;2514051119
2022-05-12;137,89;316908184;2498529292
2022-05-13;143,95;179098418;2608386418
2022-05-14;154,37;158306034;2797372852
2022-05-15;171,68;190261455;3111103162
2022-05-16;162,23;187969094;2939865212
2022-05-17;172,87;172030064;3132804422
2022-05-18;155,33;154490275;2814993880
2022-05-19;165,82;152392514;3005206104
2022-05-20;174,22;234021413;3157575327
2022-05-21;175,99;146462498;3189754553
2022-05-22;187,16;128816310;3392226625
2022-05-23;185,18;269858942;3356456338
2022-05-24;193,09;202501485;3499924885
2022-05-25;203,92;233415550;3696174313
2022-05-26;189,54;221102783;3435647922
2022-05-27;180,35;192810405;3269164800
